HomeTeam,AwayTeam,FTHG,FTAG
Atl. Tucuman,Huracan,2,1
Olimpo Bahia Blanca,Rosario Central,1,1
Temperley,Estudiantes L.P.,1,3
Racing Club,Tigre,3,3
Boca Juniors,Atl. Rafaela,3,0
Banfield,Colon Santa FE,1,1
Patronato,River Plate,2,1
Newells Old Boys,Aldosivi,1,1
San Lorenzo,Belgrano,3,2
San Martin S.J.,Argentinos Jrs,2,0
Defensa y Justicia,Arsenal Sarandi,0,1
Velez Sarsfield,Godoy Cruz,1,4
Sarmiento Junin,Independiente,0,0
Gimnasia L.P.,Quilmes,1,0
Union de Santa Fe,Lanus,0,4
Colon Santa FE,Patronato,2,2
Godoy Cruz,San Lorenzo,0,1
Huracan,San Martin S.J.,4,3
Defensa y Justicia,Temperley,2,1
River Plate,Sarmiento Junin,2,2
Independiente,Olimpo Bahia Blanca,0,0
Banfield,Lanus,0,2
Argentinos Jrs,Newells Old Boys,0,0
Aldosivi,Racing Club,2,1
Rosario Central,Velez Sarsfield,2,3
Belgrano,Gimnasia L.P.,3,0
Tigre,Boca Juniors,2,0
Atl. Rafaela,Union de Santa Fe,1,1
Quilmes,Arsenal Sarandi,1,4
Estudiantes L.P.,Atl. Tucuman,3,2
Sarmiento Junin,Colon Santa FE,1,0
Gimnasia L.P.,Godoy Cruz,2,2
Lanus,Atl. Rafaela,2,1
Atl. Tucuman,Defensa y Justicia,3,1
Newells Old Boys,Huracan,1,0
Boca Juniors,Aldosivi,4,1
Union de Santa Fe,Tigre,1,0
Racing Club,Argentinos Jrs,2,2
San Lorenzo,Rosario Central,2,1
San Martin S.J.,Estudiantes L.P.,0,2
Temperley,Quilmes,2,0
Velez Sarsfield,Independiente,0,2
Olimpo Bahia Blanca,River Plate,0,1
Patronato,Banfield,0,2
Arsenal Sarandi,Belgrano,3,3
Atl. Rafaela,Patronato,3,1
Olimpo Bahia Blanca,Aldosivi,2,1
Velez Sarsfield,Argentinos Jrs,1,0
Union de Santa Fe,Colon Santa FE,1,0
Arsenal Sarandi,Defensa y Justicia,0,0
San Lorenzo,Huracan,1,0
Godoy Cruz,San Martin S.J.,1,0
Lanus,Banfield,2,0
Gimnasia L.P.,Estudiantes L.P.,0,0
Newells Old Boys,Rosario Central,0,0
Boca Juniors,River Plate,0,0
Racing Club,Independiente,0,0
Belgrano,Atl. Tucuman,0,0
Tigre,Sarmiento Junin,2,0
Quilmes,Temperley,2,0
Aldosivi,Union de Santa Fe,1,1
Estudiantes L.P.,Newells Old Boys,0,0
Colon Santa FE,Olimpo Bahia Blanca,3,1
Patronato,Atl. Rafaela,2,1
Independiente,San Lorenzo,0,1
Belgrano,Quilmes,2,2
River Plate,Velez Sarsfield,0,0
Godoy Cruz,Arsenal Sarandi,2,0
Huracan,Racing Club,0,1
Defensa y Justicia,San Martin S.J.,0,0
Argentinos Jrs,Boca Juniors,1,0
Rosario Central,Gimnasia L.P.,0,1
Tigre,Lanus,0,1
Temperley,Atl. Tucuman,1,1
Banfield,Sarmiento Junin,0,0
Union de Santa Fe,Argentinos Jrs,4,0
Quilmes,Godoy Cruz,1,3
Newells Old Boys,Defensa y Justicia,0,1
San Martin S.J.,Temperley,2,0
Velez Sarsfield,Colon Santa FE,2,0
San Lorenzo,River Plate,2,1
Racing Club,Estudiantes L.P.,0,0
Arsenal Sarandi,Rosario Central,1,0
Lanus,Aldosivi,2,0
Atl. Tucuman,Belgrano,2,1
Boca Juniors,Huracan,0,0
Atl. Rafaela,Tigre,0,0
Gimnasia L.P.,Independiente,3,3
Olimpo Bahia Blanca,Banfield,1,1
Sarmiento Junin,Patronato,1,0
Huracan,Union de Santa Fe,1,1
Atl. Tucuman,San Martin S.J.,3,2
Defensa y Justicia,Racing Club,2,1
Colon Santa FE,San Lorenzo,0,2
Godoy Cruz,Belgrano,1,0
River Plate,Gimnasia L.P.,1,0
Independiente,Arsenal Sarandi,2,0
Argentinos Jrs,Lanus,1,1
Sarmiento Junin,Tigre,0,1
Temperley,Newells Old Boys,2,0
Aldosivi,Atl. Rafaela,2,1
Rosario Central,Quilmes,1,1
Estudiantes L.P.,Boca Juniors,3,1
Patronato,Olimpo Bahia Blanca,1,0
Banfield,Velez Sarsfield,0,0
Arsenal Sarandi,River Plate,2,1
Tigre,Aldosivi,2,0
Atl. Rafaela,Argentinos Jrs,0,2
Olimpo Bahia Blanca,Sarmiento Junin,0,1
Racing Club,Temperley,2,0
Quilmes,Independiente,0,3
Velez Sarsfield,Patronato,0,0
San Lorenzo,Banfield,1,1
San Martin S.J.,Godoy Cruz,2,0
Boca Juniors,Defensa y Justicia,0,0
Newells Old Boys,Atl. Tucuman,2,1
Union de Santa Fe,Estudiantes L.P.,1,1
Lanus,Huracan,1,3
Belgrano,Rosario Central,1,0
Gimnasia L.P.,Colon Santa FE,3,0
Godoy Cruz,Estudiantes L.P.,0,1
San Lorenzo,Lanus,0,4
Sarmiento Junin,Arsenal Sarandi,1,0
Godoy Cruz,Huracan,1,0
Gimnasia L.P.,Velez Sarsfield,2,0
Rosario Central,Defensa y Justicia,0,0
Racing Club,Talleres Cordoba,1,1
Atl. Tucuman,Atl. Rafaela,1,0
San Lorenzo,San Martin S.J.,2,2
Tigre,Estudiantes L.P.,0,3
Quilmes,Newells Old Boys,0,1
Belgrano,Independiente,0,1
Union de Santa Fe,Olimpo Bahia Blanca,1,0
River Plate,Banfield,4,1
Lanus,Boca Juniors,1,0
Aldosivi,Colon Santa FE,0,2
Temperley,Patronato,1,0
Patronato,Gimnasia L.P.,0,1
Huracan,Quilmes,1,1
Olimpo Bahia Blanca,Lanus,0,0
Banfield,Colon Santa FE,0,0
San Martin S.J.,Racing Club,0,2
Union de Santa Fe,Aldosivi,0,0
Defensa y Justicia,San Lorenzo,0,2
Independiente,Godoy Cruz,2,0
Newells Old Boys,Tigre,1,0
Velez Sarsfield,Rosario Central,2,0
Estudiantes L.P.,Sarmiento Junin,1,0
Boca Juniors,Belgrano,3,0
Talleres Cordoba,River Plate,0,1
Arsenal Sarandi,Atl. Tucuman,1,3
Atl. Rafaela,Temperley,1,0
Colon Santa FE,Talleres Cordoba,1,0
Lanus,Union de Santa Fe,0,1
San Lorenzo,Velez Sarsfield,2,1
Rosario Central,Patronato,2,1
Aldosivi,Banfield,1,3
Quilmes,Independiente,1,1
Sarmiento Junin,Newells Old Boys,1,1
Atl. Tucuman,Estudiantes L.P.,0,2
Temperley,Arsenal Sarandi,1,1
Belgrano,Olimpo Bahia Blanca,0,0
Godoy Cruz,Boca Juniors,1,1
River Plate,San Martin S.J.,1,1
Racing Club,Defensa y Justicia,1,1
Tigre,Huracan,1,1
Gimnasia L.P.,Atl. Rafaela,0,1
Olimpo Bahia Blanca,Godoy Cruz,3,0
Newells Old Boys,Atl. Tucuman,3,1
Atl. Rafaela,Rosario Central,0,0
Velez Sarsfield,Racing Club,0,3
Independiente,Tigre,1,1
Huracan,Sarmiento Junin,0,0
Estudiantes L.P.,Temperley,3,0
Union de Santa Fe,Belgrano,0,2
Talleres Cordoba,Banfield,0,0
Patronato,San Lorenzo,1,1
Boca Juniors,Quilmes,4,1
Lanus,Aldosivi,0,0
Defensa y Justicia,River Plate,3,3
Arsenal Sarandi,Gimnasia L.P.,2,2
San Martin S.J.,Colon Santa FE,0,0
Quilmes,Olimpo Bahia Blanca,2,1
Godoy Cruz,Union de Santa Fe,2,1
Rosario Central,Arsenal Sarandi,5,0
Aldosivi,Talleres Cordoba,2,1
Temperley,Newells Old Boys,0,0
Racing Club,Patronato,2,0
River Plate,Velez Sarsfield,3,0
San Lorenzo,Atl. Rafaela,2,1
Belgrano,Lanus,1,1
Gimnasia L.P.,Estudiantes L.P.,0,0
Banfield,San Martin S.J.,3,2
Colon Santa FE,Defensa y Justicia,1,0
Sarmiento Junin,Independiente,0,1
Tigre,Boca Juniors,1,1
Atl. Tucuman,Huracan,0,2
Defensa y Justicia,Banfield,1,0
Belgrano,Aldosivi,0,0
Velez Sarsfield,Colon Santa FE,2,1
Atl. Rafaela,Racing Club,3,2
Huracan,Temperley,1,2
Estudiantes L.P.,Rosario Central,3,2
San Martin S.J.,Talleres Cordoba,1,3
Independiente,Atl. Tucuman,0,2
Lanus,Godoy Cruz,3,0
Boca Juniors,Sarmiento Junin,2,0
Olimpo Bahia Blanca,Tigre,1,4
Newells Old Boys,Gimnasia L.P.,1,0
Arsenal Sarandi,San Lorenzo,1,3
Patronato,River Plate,2,1
Union de Santa Fe,Quilmes,1,1
Sarmiento Junin,Olimpo Bahia Blanca,1,1
Talleres Cordoba,Defensa y Justicia,2,0
Quilmes,Lanus,1,0
Godoy Cruz,Belgrano,2,0
Temperley,Independiente,0,1
Colon Santa FE,Patronato,0,1
Racing Club,Arsenal Sarandi,1,0
River Plate,Atl. Rafaela,1,0
Gimnasia L.P.,Huracan,1,0
Banfield,Velez Sarsfield,1,0
Rosario Central,Newells Old Boys,0,1
Tigre,Union de Santa Fe,3,1
San Lorenzo,Estudiantes L.P.,1,2
Atl. Tucuman,Boca Juniors,2,2
Aldosivi,San Martin S.J.,1,2
Olimpo Bahia Blanca,Atl. Tucuman,2,1
Patronato,Banfield,2,0
Velez Sarsfield,Talleres Cordoba,0,2
Belgrano,Quilmes,0,0
Boca Juniors,Temperley,4,0
Independiente,Gimnasia L.P.,0,0
Huracan,Rosario Central,1,1
Estudiantes L.P.,Racing Club,2,1
Lanus,Tigre,1,1
Godoy Cruz,Aldosivi,3,1
Newells Old Boys,San Lorenzo,2,2
Atl. Rafaela,Colon Santa FE,0,2
Arsenal Sarandi,River Plate,2,2
Defensa y Justicia,San Martin S.J.,0,0
Union de Santa Fe,Sarmiento Junin,1,0
Temperley,Olimpo Bahia Blanca,0,0
Quilmes,Godoy Cruz,1,0
River Plate,Estudiantes L.P.,1,1
Sarmiento Junin,Lanus,1,2
Colon Santa FE,Arsenal Sarandi,1,0
Racing Club,Newells Old Boys,2,1
San Martin S.J.,Velez Sarsfield,2,0
Banfield,Atl. Rafaela,1,1
San Lorenzo,Huracan,2,0
Tigre,Belgrano,2,1
Talleres Cordoba,Patronato,1,0
Rosario Central,Independiente,0,0
Gimnasia L.P.,Boca Juniors,0,3
Aldosivi,Defensa y Justicia,0,0
Atl. Tucuman,Union de Santa Fe,1,1
Velez Sarsfield,Defensa y Justicia,2,1
Arsenal Sarandi,Banfield,1,3
Estudiantes L.P.,Colon Santa FE,1,0
Godoy Cruz,Tigre,2,1
Lanus,Atl. Tucuman,1,0
Union de Santa Fe,Temperley,2,1
Huracan,Racing Club,1,1
Belgrano,Sarmiento Junin,1,2
Independiente,San Lorenzo,1,2
Quilmes,Aldosivi,1,0
Boca Juniors,Rosario Central,1,1
Atl. Rafaela,Talleres Cordoba,0,1
Newells Old Boys,River Plate,1,0
Olimpo Bahia Blanca,Gimnasia L.P.,0,0
Patronato,San Martin S.J.,3,0
Temperley,Lanus,1,3
Talleres Cordoba,Arsenal Sarandi,0,0
Colon Santa FE,Newells Old Boys,1,2
Tigre,Quilmes,3,0
Banfield,Estudiantes L.P.,3,2
Atl. Tucuman,Belgrano,0,0
Rosario Central,Olimpo Bahia Blanca,1,1
Aldosivi,Velez Sarsfield,0,0
River Plate,Huracan,1,0
Sarmiento Junin,Godoy Cruz,2,2
San Lorenzo,Boca Juniors,1,2
Racing Club,Independiente,3,0
Defensa y Justicia,Patronato,1,2
Gimnasia L.P.,Union de Santa Fe,1,1
San Martin S.J.,Atl. Rafaela,0,3
Quilmes,Sarmiento Junin,1,3
Huracan,Colon Santa FE,1,3
Atl. Rafaela,Defensa y Justicia,0,1
Newells Old Boys,Banfield,0,2
Tigre,Aldosivi,1,1
Godoy Cruz,Atl. Tucuman,1,2
Olimpo Bahia Blanca,San Lorenzo,1,2
Estudiantes L.P.,Talleres Cordoba,0,0
Union de Santa Fe,Rosario Central,2,0
Boca Juniors,Racing Club,4,2
Patronato,Velez Sarsfield,0,0
Belgrano,Temperley,0,0
Independiente,River Plate,1,0
Arsenal Sarandi,San Martin S.J.,0,0
Lanus,Gimnasia L.P.,1,0
Aldosivi,Patronato,1,1
Sarmiento Junin,Tigre,2,0
Temperley,Godoy Cruz,1,0
San Lorenzo,Union de Santa Fe,3,2
Talleres Cordoba,Newells Old Boys,1,1
Velez Sarsfield,Atl. Rafaela,2,0
Gimnasia L.P.,Belgrano,1,1
Racing Club,Olimpo Bahia Blanca,0,2
River Plate,Boca Juniors,2,4
Banfield,Huracan,1,0
San Martin S.J.,Estudiantes L.P.,3,2
Colon Santa FE,Independiente,0,2
Rosario Central,Lanus,1,2
Atl. Tucuman,Quilmes,3,0
Defensa y Justicia,Arsenal Sarandi,2,0
Huracan,Talleres Cordoba,1,0
Godoy Cruz,Gimnasia L.P.,0,3
Estudiantes L.P.,Defensa y Justicia,1,2
Sarmiento Junin,Aldosivi,0,2
Union de Santa Fe,Racing Club,1,0
Atl. Rafaela,Patronato,3,0
Independiente,Banfield,0,1
Belgrano,Rosario Central,0,2
Lanus,San Lorenzo,2,2
Arsenal Sarandi,Velez Sarsfield,2,1
Boca Juniors,Colon Santa FE,4,1
Newells Old Boys,San Martin S.J.,6,1
Olimpo Bahia Blanca,River Plate,1,2
Quilmes,Temperley,1,0
Tigre,Atl. Tucuman,0,0
Velez Sarsfield,Estudiantes L.P.,3,2
Patronato,Arsenal Sarandi,4,2
Defensa y Justicia,Newells Old Boys,1,0
San Lorenzo,Belgrano,2,1
Banfield,Boca Juniors,0,2
San Martin S.J.,Huracan,0,1
Gimnasia L.P.,Quilmes,3,1
Racing Club,Lanus,3,0
Temperley,Tigre,3,1
River Plate,Union de Santa Fe,0,0
Rosario Central,Godoy Cruz,0,1
Atl. Tucuman,Sarmiento Junin,2,1
Aldosivi,Atl. Rafaela,1,0
Colon Santa FE,Olimpo Bahia Blanca,1,1
Quilmes,Rosario Central,0,1
Union de Santa Fe,Colon Santa FE,0,2
Newells Old Boys,Velez Sarsfield,3,0
Tigre,Gimnasia L.P.,0,1
Independiente,San Martin S.J.,0,0
Huracan,Defensa y Justicia,2,0
Belgrano,Racing Club,2,0
Sarmiento Junin,Temperley,2,1
Estudiantes L.P.,Patronato,1,0
Godoy Cruz,San Lorenzo,2,0
Olimpo Bahia Blanca,Banfield,1,0
Boca Juniors,Talleres Cordoba,1,2
Arsenal Sarandi,Atl. Rafaela,1,2
Atl. Tucuman,Aldosivi,0,0
Lanus,River Plate,1,3
Patronato,Newells Old Boys,1,1
Banfield,Union de Santa Fe,3,1
Rosario Central,Tigre,1,0
San Lorenzo,Quilmes,3,0
Gimnasia L.P.,Sarmiento Junin,1,0
Racing Club,Godoy Cruz,2,1
Atl. Rafaela,Estudiantes L.P.,2,2
Colon Santa FE,Lanus,1,0
San Martin S.J.,Boca Juniors,1,2
River Plate,Belgrano,2,1
Temperley,Atl. Tucuman,2,2
Aldosivi,Arsenal Sarandi,2,1
Velez Sarsfield,Huracan,1,1
Talleres Cordoba,Olimpo Bahia Blanca,1,0
Atl. Tucuman,Gimnasia L.P.,0,1
Independiente,Velez Sarsfield,1,1
Newells Old Boys,Atl. Rafaela,1,0
Temperley,Aldosivi,1,0
Quilmes,Racing Club,2,3
Belgrano,Colon Santa FE,0,1
Boca Juniors,Defensa y Justicia,1,0
Estudiantes L.P.,Arsenal Sarandi,2,0
Lanus,Banfield,4,2
Sarmiento Junin,Rosario Central,2,2
Tigre,San Lorenzo,4,3
Huracan,Patronato,0,0
Godoy Cruz,River Plate,1,2
Olimpo Bahia Blanca,San Martin S.J.,0,0
Union de Santa Fe,Talleres Cordoba,4,2
Aldosivi,Estudiantes L.P.,1,4
Colon Santa FE,Godoy Cruz,1,0
Rosario Central,Atl. Tucuman,2,1
Arsenal Sarandi,Newells Old Boys,0,1
San Lorenzo,Sarmiento Junin,1,0
Atl. Rafaela,Huracan,1,1
Talleres Cordoba,Lanus,3,1
Banfield,Belgrano,2,0
Patronato,Independiente,0,5
San Martin S.J.,Union de Santa Fe,0,0
River Plate,Quilmes,2,0
Velez Sarsfield,Boca Juniors,1,3
Defensa y Justicia,Olimpo Bahia Blanca,1,1
Gimnasia L.P.,Temperley,1,1
Huracan,Arsenal Sarandi,1,2
Lanus,San Martin S.J.,0,0
Newells Old Boys,Estudiantes L.P.,0,0
Belgrano,Talleres Cordoba,1,1
Independiente,Atl. Rafaela,1,1
Olimpo Bahia Blanca,Velez Sarsfield,0,1
Sarmiento Junin,Racing Club,1,2
Godoy Cruz,Banfield,3,1
Atl. Tucuman,San Lorenzo,1,0
Boca Juniors,Patronato,1,1
Quilmes,Colon Santa FE,0,1
Tigre,River Plate,0,2
Union de Santa Fe,Defensa y Justicia,0,2
Temperley,Rosario Central,1,2
Gimnasia L.P.,Aldosivi,1,0
Racing Club,Tigre,4,1
Talleres Cordoba,Independiente,0,2
San Lorenzo,Temperley,0,1
Aldosivi,Newells Old Boys,0,3
Racing Club,Atl. Tucuman,4,3
Banfield,Quilmes,2,0
Defensa y Justicia,Lanus,1,0
Velez Sarsfield,Union de Santa Fe,2,1
Rosario Central,Gimnasia L.P.,2,1
Estudiantes L.P.,Huracan,1,1
Atl. Rafaela,Boca Juniors,0,0
San Martin S.J.,Belgrano,2,1
River Plate,Sarmiento Junin,1,1
Talleres Cordoba,Godoy Cruz,1,0
Arsenal Sarandi,Independiente,0,2
Patronato,Olimpo Bahia Blanca,3,4
Colon Santa FE,Tigre,2,1
Quilmes,Talleres Cordoba,1,0
Independiente,Estudiantes L.P.,2,2
Gimnasia L.P.,San Lorenzo,0,1
Huracan,Newells Old Boys,0,1
Sarmiento Junin,Colon Santa FE,0,4
Tigre,Banfield,0,1
Temperley,Racing Club,3,0
Union de Santa Fe,Patronato,0,0
Godoy Cruz,San Martin S.J.,0,0
Rosario Central,Aldosivi,2,0
Boca Juniors,Arsenal Sarandi,3,0
Olimpo Bahia Blanca,Atl. Rafaela,1,2
Belgrano,Defensa y Justicia,0,1
Lanus,Velez Sarsfield,2,0
San Martin S.J.,Quilmes,1,0
Talleres Cordoba,Tigre,1,2
Patronato,Lanus,0,2
Racing Club,Gimnasia L.P.,1,0
Atl. Rafaela,Union de Santa Fe,3,0
Estudiantes L.P.,Boca Juniors,0,0
River Plate,Temperley,4,1
Aldosivi,Huracan,0,3
Defensa y Justicia,Godoy Cruz,0,0
San Lorenzo,Rosario Central,2,1
Colon Santa FE,Atl. Tucuman,2,2
Newells Old Boys,Independiente,2,4
Banfield,Sarmiento Junin,2,0
Velez Sarsfield,Belgrano,1,2
San Martin S.J.,Godoy Cruz,1,2
Estudiantes L.P.,Gimnasia L.P.,1,0
Talleres Cordoba,Belgrano,1,1
Banfield,Lanus,1,0
Atl. Rafaela,Atl. Tucuman,1,0
Huracan,San Lorenzo,0,1
Olimpo Bahia Blanca,Aldosivi,2,0
Colon Santa FE,Union de Santa Fe,1,1
Newells Old Boys,Rosario Central,1,3
Boca Juniors,River Plate,1,3
Independiente,Racing Club,2,0
Patronato,Sarmiento Junin,2,2
Arsenal Sarandi,Temperley,2,0
Defensa y Justicia,Quilmes,2,0
Velez Sarsfield,Tigre,2,1
Atl. Tucuman,Banfield,3,0
Belgrano,Patronato,1,1
Lanus,Atl. Rafaela,2,0
Sarmiento Junin,Talleres Cordoba,1,4
Boca Juniors,Newells Old Boys,1,0
Tigre,San Martin S.J.,1,1
Union de Santa Fe,Arsenal Sarandi,0,1
Independiente,Huracan,2,1
Godoy Cruz,Velez Sarsfield,3,0
San Lorenzo,Aldosivi,0,1
Temperley,Colon Santa FE,3,0
Quilmes,Defensa y Justicia,0,2
Rosario Central,Racing Club,4,1
Olimpo Bahia Blanca,Estudiantes L.P.,3,1
Gimnasia L.P.,River Plate,0,3
Aldosivi,Independiente,0,0
Colon Santa FE,Gimnasia L.P.,1,2
Banfield,Temperley,3,1
Newells Old Boys,Olimpo Bahia Blanca,3,2
Huracan,Boca Juniors,1,1
San Martin S.J.,Sarmiento Junin,4,2
Racing Club,San Lorenzo,2,1
Defensa y Justicia,Tigre,1,0
Arsenal Sarandi,Lanus,0,2
Talleres Cordoba,Atl. Tucuman,2,1
River Plate,Rosario Central,0,0
Atl. Rafaela,Belgrano,1,2
Patronato,Godoy Cruz,0,3
Estudiantes L.P.,Union de Santa Fe,2,0
Velez Sarsfield,Quilmes,0,0
Atl. Tucuman,River Plate,0,3
Arsenal Sarandi,Olimpo Bahia Blanca,1,0
Sarmiento Junin,Defensa y Justicia,1,0
Godoy Cruz,Atl. Rafaela,0,2
Tigre,Velez Sarsfield,0,3
Temperley,Talleres Cordoba,2,1
Rosario Central,Colon Santa FE,0,0
Union de Santa Fe,Newells Old Boys,2,1
Lanus,Estudiantes L.P.,1,0
San Lorenzo,River Plate,2,1
Gimnasia L.P.,Banfield,1,2
Belgrano,Arsenal Sarandi,1,2
Olimpo Bahia Blanca,Huracan,3,1
Atl. Tucuman,San Martin S.J.,1,2
Boca Juniors,Independiente,3,0
Quilmes,Patronato,0,1
Racing Club,Aldosivi,1,1
Defensa y Justicia,Independiente,1,2
Colon Santa FE,San Lorenzo,2,1
San Martin S.J.,Temperley,0,1
Huracan,Union de Santa Fe,1,0
Talleres Cordoba,Gimnasia L.P.,0,1
Banfield,Rosario Central,3,1
Arsenal Sarandi,Godoy Cruz,1,2
Estudiantes L.P.,Belgrano,2,0
Atl. Rafaela,Quilmes,1,1
Aldosivi,Boca Juniors,0,4
Velez Sarsfield,Sarmiento Junin,5,1
Newells Old Boys,Lanus,1,1
Patronato,Tigre,0,2
Independiente,Olimpo Bahia Blanca,1,1
Defensa y Justicia,Atl. Tucuman,3,0
River Plate,Racing Club,2,3
San Lorenzo,Banfield,1,0
Gimnasia L.P.,San Martin S.J.,2,0
Rosario Central,Talleres Cordoba,3,3
Quilmes,Arsenal Sarandi,2,2
Temperley,Defensa y Justicia,2,3
Racing Club,Colon Santa FE,1,0
Olimpo Bahia Blanca,Boca Juniors,2,2
River Plate,Aldosivi,1,0
Belgrano,Newells Old Boys,2,1
Lanus,Huracan,2,0
Sarmiento Junin,Patronato,1,3
Godoy Cruz,Estudiantes L.P.,0,2
Tigre,Atl. Rafaela,1,0
Atl. Tucuman,Velez Sarsfield,1,1
Union de Santa Fe,Independiente,0,3
Defensa y Justicia,Gimnasia L.P.,1,0
San Martin S.J.,Rosario Central,1,1
Boca Juniors,Union de Santa Fe,2,1
Atl. Rafaela,Sarmiento Junin,2,3
Banfield,Racing Club,1,3
Colon Santa FE,River Plate,0,0
Arsenal Sarandi,Tigre,2,1
Patronato,Atl. Tucuman,1,1
Aldosivi,Olimpo Bahia Blanca,0,3
Huracan,Belgrano,0,0
Velez Sarsfield,Temperley,0,0
Estudiantes L.P.,Quilmes,1,0
Newells Old Boys,Godoy Cruz,0,2
Independiente,Lanus,1,1
Talleres Cordoba,San Lorenzo,1,1
Tigre,Velez Sarsfield,0,3
Banfield,Belgrano,2,1
Defensa y Justicia,Gimnasia L.P.,4,4
Colon Santa FE,Rosario Central,1,1
Talleres Cordoba,Lanus,5,2
Independiente,Huracan,3,1
San Martin S.J.,Patronato,2,0
Atl. Tucuman,Godoy Cruz,2,1
San Lorenzo,Racing Club,1,1
Boca Juniors,Olimpo Bahia Blanca,3,0
Temperley,River Plate,0,1
Newells Old Boys,Union de Santa Fe,1,1
Estudiantes L.P.,Arsenal Sarandi,2,1
Arsenal Sarandi,Colon Santa FE,0,1
Velez Sarsfield,Atl. Tucuman,2,0
Olimpo Bahia Blanca,Independiente,1,1
Belgrano,San Martin S.J.,1,0
Estudiantes L.P.,Defensa y Justicia,0,1
Patronato,Argentinos Jrs,2,1
Racing Club,Temperley,4,1
Chacarita Juniors,Tigre,1,1
Godoy Cruz,Talleres Cordoba,2,1
Rosario Central,San Lorenzo,0,0
River Plate,Banfield,3,1
Lanus,Boca Juniors,0,1
Union de Santa Fe,Gimnasia L.P.,1,0
Huracan,Newells Old Boys,1,0
Tigre,Patronato,1,3
Colon Santa FE,Estudiantes L.P.,0,0
Argentinos Jrs,Belgrano,1,2
Defensa y Justicia,Union de Santa Fe,1,3
Newells Old Boys,Olimpo Bahia Blanca,2,0
San Lorenzo,Arsenal Sarandi,1,0
Independiente,Lanus,0,1
Talleres Cordoba,Velez Sarsfield,0,0
Atl. Tucuman,Chacarita Juniors,1,1
Banfield,Racing Club,1,0
Boca Juniors,Godoy Cruz,4,1
San Martin S.J.,River Plate,1,3
Gimnasia L.P.,Huracan,1,3
Temperley,Rosario Central,1,1
Belgrano,Tigre,0,0
Patronato,Atl. Tucuman,2,1
Arsenal Sarandi,Temperley,0,1
Huracan,Union de Santa Fe,0,0
Chacarita Juniors,Talleres Cordoba,0,1
Velez Sarsfield,Boca Juniors,0,4
Godoy Cruz,Independiente,1,0
Colon Santa FE,Defensa y Justicia,3,1
Olimpo Bahia Blanca,Gimnasia L.P.,0,1
Rosario Central,Banfield,0,4
River Plate,Argentinos Jrs,1,1
Racing Club,San Martin S.J.,0,0
Lanus,Newells Old Boys,1,0
Estudiantes L.P.,San Lorenzo,1,3
Defensa y Justicia,Huracan,0,0
Union de Santa Fe,Olimpo Bahia Blanca,2,0
Atl. Tucuman,Belgrano,0,0
San Lorenzo,Colon Santa FE,0,0
Temperley,Estudiantes L.P.,0,3
Gimnasia L.P.,Lanus,1,3
Argentinos Jrs,Racing Club,2,0
Talleres Cordoba,Patronato,1,0
San Martin S.J.,Rosario Central,3,1
Independiente,Velez Sarsfield,1,0
Boca Juniors,Chacarita Juniors,1,0
Tigre,River Plate,1,1
Banfield,Arsenal Sarandi,1,2
Newells Old Boys,Godoy Cruz,0,0
Argentinos Jrs,Chacarita Juniors,1,0
Lanus,Union de Santa Fe,2,1
San Lorenzo,Defensa y Justicia,3,1
Colon Santa FE,Temperley,2,0
Rosario Central,Argentinos Jrs,1,3
Estudiantes L.P.,Banfield,1,1
Velez Sarsfield,Newells Old Boys,1,0
Racing Club,Tigre,1,0
Chacarita Juniors,Independiente,1,2
Godoy Cruz,Gimnasia L.P.,3,0
Belgrano,Talleres Cordoba,0,0
River Plate,Atl. Tucuman,2,2
Patronato,Boca Juniors,0,2
Olimpo Bahia Blanca,Huracan,0,2
Arsenal Sarandi,San Martin S.J.,0,1
Banfield,Colon Santa FE,1,1
Argentinos Jrs,Arsenal Sarandi,3,2
Huracan,Lanus,4,0
Union de Santa Fe,Godoy Cruz,2,0
San Martin S.J.,Estudiantes L.P.,1,0
Atl. Tucuman,Racing Club,3,1
Talleres Cordoba,River Plate,4,0
Newells Old Boys,Chacarita Juniors,2,1
Gimnasia L.P.,Velez Sarsfield,4,0
Temperley,San Lorenzo,0,2
Boca Juniors,Belgrano,4,0
Independiente,Patronato,1,1
Defensa y Justicia,Olimpo Bahia Blanca,1,1
Tigre,Rosario Central,1,1
Chacarita Juniors,Gimnasia L.P.,2,0
Godoy Cruz,Huracan,2,1
Colon Santa FE,San Martin S.J.,3,3
Lanus,Olimpo Bahia Blanca,0,2
San Lorenzo,Banfield,0,1
Rosario Central,Atl. Tucuman,0,1
Racing Club,Talleres Cordoba,1,1
Temperley,Defensa y Justicia,1,4
Belgrano,Independiente,0,0
Estudiantes L.P.,Argentinos Jrs,1,0
River Plate,Boca Juniors,1,2
Arsenal Sarandi,Tigre,0,0
Patronato,Newells Old Boys,0,0
Velez Sarsfield,Union de Santa Fe,0,2
Argentinos Jrs,Colon Santa FE,0,1
Atl. Tucuman,Arsenal Sarandi,0,0
Newells Old Boys,Belgrano,0,1
Banfield,Temperley,0,0
Defensa y Justicia,Lanus,3,0
San Martin S.J.,San Lorenzo,1,3
Independiente,River Plate,1,0
Tigre,Estudiantes L.P.,2,0
Union de Santa Fe,Chacarita Juniors,0,0
Boca Juniors,Racing Club,1,2
Talleres Cordoba,Rosario Central,0,1
